t_hover,E_req_J,exceeds_avail
4.163341489013564711e+01,5.502034403144087410e+05,0.000000000000000000e+00
5.440042314161283343e+01,6.033823116808878258e+05,0.000000000000000000e+00
4.931750964092040590e+01,5.822102721634082263e+05,0.000000000000000000e+00
1.954929142199584362e+02,1.191079858830456156e+06,1.000000000000000000e+00
4.387981893012850776e+01,5.595604665751301218e+05,0.000000000000000000e+00
8.829966219262112759e+01,7.445840119857743848e+05,1.000000000000000000e+00
4.812908386381445780e+01,5.772600802089218050e+05,0.000000000000000000e+00
7.916163594775261458e+01,7.065210678216123488e+05,1.000000000000000000e+00
4.981283991323448390e+01,5.842734888792168349e+05,0.000000000000000000e+00
4.609027800247233131e+01,5.687677699898073915e+05,0.000000000000000000e+00
1.000048439763086918e+02,7.933400199819275877e+05,1.000000000000000000e+00
4.622511280466567030e+01,5.693294021639493294e+05,0.000000000000000000e+00
6.104147664475296153e+01,6.310445269019465195e+05,1.000000000000000000e+00
8.108494279939506555e+01,7.145322859274615766e+05,1.000000000000000000e+00
4.332120824180846341e+01,5.572336657026803587e+05,0.000000000000000000e+00
1.577519017390890497e+02,1.033875883676087833e+06,1.000000000000000000e+00
6.440488020749631914e+01,6.450542308117087232e+05,1.000000000000000000e+00
5.864000912212992489e+01,6.210416092284523183e+05,1.000000000000000000e+00
3.278176894004868558e+01,5.133333661287178984e+05,0.000000000000000000e+00
3.810684850665967360e+01,5.355141085321942810e+05,0.000000000000000000e+00
6.827605958720567969e+01,6.611789913049363531e+05,1.000000000000000000e+00
3.386360666437948908e+01,5.178395830942263128e+05,0.000000000000000000e+00
5.110091010866402428e+01,5.896387332563258242e+05,0.000000000000000000e+00
6.228901415007178599e+01,6.362409390302563552e+05,1.000000000000000000e+00
3.821105024598726629e+01,5.359481437253041659e+05,0.000000000000000000e+00
5.370459933203433422e+01,6.004839721377119422e+05,0.000000000000000000e+00
4.634656229269335626e+01,5.698352800152150448e+05,0.000000000000000000e+00
5.416104383969606317e+01,6.023852166016270639e+05,0.000000000000000000e+00
7.242546457105000002e+01,6.784626547550444957e+05,1.000000000000000000e+00
3.865682684423146753e+01,5.378049527685247594e+05,0.000000000000000000e+00
4.235222569646168722e+01,5.531975284087768523e+05,0.000000000000000000e+00
9.155017330449695123e+01,7.581234809740359196e+05,1.000000000000000000e+00
9.839226542137218701e+01,7.866230894487786572e+05,1.000000000000000000e+00
4.013150240404124247e+01,5.439474710749057122e+05,0.000000000000000000e+00
3.872914024854038928e+01,5.381061623510728823e+05,0.000000000000000000e+00
4.347461966141531775e+01,5.578726757188661722e+05,0.000000000000000000e+00
6.661673503479619285e+01,6.542673480139081366e+05,1.000000000000000000e+00
3.538072237876204440e+01,5.241588788786462392e+05,0.000000000000000000e+00
5.662118485725609673e+01,6.126325290603691246e+05,1.000000000000000000e+00
4.112436680015780155e+01,5.480830842871341156e+05,0.000000000000000000e+00
6.876826213986822722e+01,6.632291800193727249e+05,1.000000000000000000e+00
4.992605042902970069e+01,5.847450486478188541e+05,0.000000000000000000e+00
4.703043864543747787e+01,5.726838543935505440e+05,0.000000000000000000e+00
6.625781788038511877e+01,6.527723376865324099e+05,1.000000000000000000e+00
5.883714754892316989e+01,6.218627568954176968e+05,1.000000000000000000e+00
7.287485519342983764e+01,6.803345174209179822e+05,1.000000000000000000e+00
7.584098257913758800e+01,6.926894328086238820e+05,1.000000000000000000e+00
5.739941491632848880e+01,6.158741182713848539e+05,1.000000000000000000e+00
4.036536833425012816e+01,5.449216011118422030e+05,0.000000000000000000e+00
3.234144985053669785e+01,5.114992894397916971e+05,0.000000000000000000e+00
3.324062373182003682e+01,5.152446502343483735e+05,0.000000000000000000e+00
4.518752691637214269e+01,5.650075089374096133e+05,0.000000000000000000e+00
3.496582524830517968e+01,5.224306931755992118e+05,0.000000000000000000e+00
6.945373006345803901e+01,6.660843838240865152e+05,1.000000000000000000e+00
5.187314950451622764e+01,5.928553693457872141e+05,0.000000000000000000e+00
5.246544458446381043e+01,5.953224770069643855e+05,0.000000000000000000e+00
6.650454544190046136e+01,6.538000407315955963e+05,1.000000000000000000e+00
4.114437265314602854e+01,5.481664153747062664e+05,0.000000000000000000e+00
3.191640559743541417e+01,5.097288375676297583e+05,0.000000000000000000e+00
4.554313984664244686e+01,5.664887560630165972e+05,0.000000000000000000e+00
4.518435323696992612e+01,5.649942894982611760e+05,0.000000000000000000e+00
8.233542394340611281e+01,7.197409592982081231e+05,1.000000000000000000e+00
4.170111973008086181e+01,5.504854536806895630e+05,0.000000000000000000e+00
5.311503241737145231e+01,5.980282281999604311e+05,0.000000000000000000e+00
4.732936866391872854e+01,5.739289981803538976e+05,0.000000000000000000e+00
5.483723367819494143e+01,6.052017740701077273e+05,0.000000000000000000e+00
4.263188073520943533e+01,5.543623854402457364e+05,0.000000000000000000e+00
3.942689495777322861e+01,5.410125447389243636e+05,0.000000000000000000e+00
4.689090862741791454e+01,5.721026650707374793e+05,0.000000000000000000e+00
4.218165370874563536e+01,5.524870388708361425e+05,0.000000000000000000e+00
4.480100870763122600e+01,5.633975309614764992e+05,0.000000000000000000e+00
3.392017234148747207e+01,5.180751981112633366e+05,0.000000000000000000e+00
4.123428472319284310e+01,5.485409293025687803e+05,0.000000000000000000e+00
4.713610253251313509e+01,5.731239799224291928e+05,0.000000000000000000e+00
7.453309474547907598e+01,6.872416413215413922e+05,1.000000000000000000e+00
4.659529199125717014e+01,5.708713226325931028e+05,0.000000000000000000e+00
5.720636354438512683e+01,6.150699945586497197e+05,1.000000000000000000e+00
4.158212827854659821e+01,5.499898143758337246e+05,0.000000000000000000e+00
5.637593151513301137e+01,6.116109666335214861e+05,1.000000000000000000e+00
4.228864009586003903e+01,5.529326730559369316e+05,0.000000000000000000e+00
4.074155742160483129e+01,5.464885548328593140e+05,0.000000000000000000e+00
4.498791690908788610e+01,5.641760663087418070e+05,0.000000000000000000e+00
3.316594143907757086e+01,5.149335734369596466e+05,0.000000000000000000e+00
7.019001337863744538e+01,6.691512507780324668e+05,1.000000000000000000e+00
4.381056500068318371e+01,5.592720007315233815e+05,0.000000000000000000e+00
3.611310233037725936e+01,5.272094870141760912e+05,0.000000000000000000e+00
4.442552870282546706e+01,5.618335308070988394e+05,0.000000000000000000e+00
4.914567507348056807e+01,5.814945235574543476e+05,0.000000000000000000e+00
8.047365055468810624e+01,7.119860487034951802e+05,1.000000000000000000e+00
4.537431277205114810e+01,5.657855346734768245e+05,0.000000000000000000e+00
5.744398909572009870e+01,6.160597846785369329e+05,1.000000000000000000e+00
5.380689166096857434e+01,6.009100539961255854e+05,0.000000000000000000e+00
7.899692977293366880e+01,7.058350113617561292e+05,1.000000000000000000e+00
5.078427539092169241e+01,5.883198434590209508e+05,0.000000000000000000e+00
6.360837196756462930e+01,6.417365068469916005e+05,1.000000000000000000e+00
4.482379467393390371e+01,5.634924421534412540e+05,0.000000000000000000e+00
5.205736193883598162e+01,5.936226759187787538e+05,0.000000000000000000e+00
7.000186699595434447e+01,6.683675579906783532e+05,1.000000000000000000e+00
3.606452197722761355e+01,5.270071335496685933e+05,0.000000000000000000e+00
3.771346490733471768e+01,5.338755339018563973e+05,0.000000000000000000e+00
4.765737133796014291e+01,5.752952393284076825e+05,0.000000000000000000e+00
5.024168330653864700e+01,5.860597654445387889e+05,0.000000000000000000e+00
5.142355115026676060e+01,5.909826414070043247e+05,0.000000000000000000e+00
3.635896112372370226e+01,5.282335713484347798e+05,0.000000000000000000e+00
6.107623218137320720e+01,6.311892953688257840e+05,1.000000000000000000e+00
4.776671024003680799e+01,5.757506725273494376e+05,0.000000000000000000e+00
3.816804187132927950e+01,5.357689994200316723e+05,0.000000000000000000e+00
8.595299615620604072e+01,7.348093608825164847e+05,1.000000000000000000e+00
8.012383114857594535e+01,7.105289335491296370e+05,1.000000000000000000e+00
6.579525711390591880e+01,6.508456169532759814e+05,1.000000000000000000e+00
9.054336267649800618e+01,7.539297770285117440e+05,1.000000000000000000e+00
3.983409981487772455e+01,5.427086895435038023e+05,0.000000000000000000e+00
5.184116128290315828e+01,5.927221276740583126e+05,0.000000000000000000e+00
6.450880374332925271e+01,6.454871071939552203e+05,1.000000000000000000e+00
4.748076961779965188e+01,5.745596339324899018e+05,0.000000000000000000e+00
4.460899745943893180e+01,5.625977397130174795e+05,0.000000000000000000e+00
4.126983113015759841e+01,5.486889920096873539e+05,0.000000000000000000e+00
5.625299946564614118e+01,6.110989134165334981e+05,1.000000000000000000e+00
4.754140678401837761e+01,5.748122080672328593e+05,0.000000000000000000e+00
1.009522823134560241e+02,7.972864184228465892e+05,1.000000000000000000e+00
4.939160912561889916e+01,5.825189213698225794e+05,0.000000000000000000e+00
5.124657202932041145e+01,5.902454640102348058e+05,0.000000000000000000e+00
3.851474494952470451e+01,5.372131340234212112e+05,0.000000000000000000e+00
5.034919942199672249e+01,5.865076061258595437e+05,0.000000000000000000e+00
3.853838255874364904e+01,5.373115925937694265e+05,0.000000000000000000e+00
7.443781540976239341e+01,6.868447709320064168e+05,1.000000000000000000e+00
9.264493740211906925e+01,7.626835406197521370e+05,1.000000000000000000e+00
4.751063645809477975e+01,5.746840393395274878e+05,0.000000000000000000e+00
9.533196251084366679e+01,7.738759014141325606e+05,1.000000000000000000e+00
5.534529482360825625e+01,6.073180191422541393e+05,1.000000000000000000e+00
4.737732498149955518e+01,5.741287523274185369e+05,0.000000000000000000e+00
3.608777081874544734e+01,5.271039727721507661e+05,0.000000000000000000e+00
4.485685757575964061e+01,5.636301602286989801e+05,0.000000000000000000e+00
3.768725944307509224e+01,5.337663793540162733e+05,0.000000000000000000e+00
5.271568420713882119e+01,5.963648089646875160e+05,0.000000000000000000e+00
4.922034761438750650e+01,5.818055597351773176e+05,0.000000000000000000e+00
6.140306264480216925e+01,6.325506538665243424e+05,1.000000000000000000e+00
6.024584058333574887e+01,6.277304358532670885e+05,1.000000000000000000e+00
5.851381632184022408e+01,6.205159738907290157e+05,1.000000000000000000e+00
4.279664572942031953e+01,5.550486869025969645e+05,0.000000000000000000e+00
5.271989091573139774e+01,5.963823313168874010e+05,0.000000000000000000e+00
4.544482338954152567e+01,5.660792350442789029e+05,0.000000000000000000e+00
5.648628431347614764e+01,6.120706230504695559e+05,1.000000000000000000e+00
8.421982997085137868e+01,7.275901424241089262e+05,1.000000000000000000e+00
4.184275476696268470e+01,5.510754111130781239e+05,0.000000000000000000e+00
4.433249137140450102e+01,5.614459991174140014e+05,0.000000000000000000e+00
8.461532943291226161e+01,7.292375303323930129e+05,1.000000000000000000e+00
6.281793324470875461e+01,6.384440644565848634e+05,1.000000000000000000e+00
8.749321768700855273e+01,7.412249001419160049e+05,1.000000000000000000e+00
4.985534364282832342e+01,5.844505311685412889e+05,0.000000000000000000e+00
4.070092962245117008e+01,5.463193264229970518e+05,0.000000000000000000e+00
5.424028314787648242e+01,6.027152748967180960e+05,0.000000000000000000e+00
5.562103335324452758e+01,6.084665625996935414e+05,1.000000000000000000e+00
7.153668105326161708e+01,6.747605733093270101e+05,1.000000000000000000e+00
8.588720138710726815e+01,7.345353036019406281e+05,1.000000000000000000e+00
6.192098335677135168e+01,6.347079673402316403e+05,1.000000000000000000e+00
6.642178788450841864e+01,6.534553277485326398e+05,1.000000000000000000e+00
7.344951026304006803e+01,6.827281485226572258e+05,1.000000000000000000e+00
5.366300482211457279e+01,6.003107170532783493e+05,0.000000000000000000e+00
4.371877852354003835e+01,5.588896792694367468e+05,0.000000000000000000e+00
7.507730137869150155e+01,6.895084444734104909e+05,1.000000000000000000e+00
3.832662663378373935e+01,5.364295581442945404e+05,0.000000000000000000e+00
5.343031599218454630e+01,5.993414900337975705e+05,0.000000000000000000e+00
5.711661862246712928e+01,6.146961768588045379e+05,1.000000000000000000e+00
4.719104359622627953e+01,5.733528278797883540e+05,0.000000000000000000e+00
3.626495503228448314e+01,5.278420044483558740e+05,0.000000000000000000e+00
6.036028167875024764e+01,6.282071213987143710e+05,1.000000000000000000e+00
5.667944059993195083e+01,6.128751837673368864e+05,1.000000000000000000e+00
7.373339665611277383e+01,6.839106305640673963e+05,1.000000000000000000e+00
5.957694250415696047e+01,6.249442510079789208e+05,1.000000000000000000e+00
5.352348054313877412e+01,5.997295516355074942e+05,0.000000000000000000e+00
4.858491511479477509e+01,5.791587702530751703e+05,0.000000000000000000e+00
5.229581929069865254e+01,5.946159307668461697e+05,0.000000000000000000e+00
4.270594284646568894e+01,5.546708789737382904e+05,0.000000000000000000e+00
3.649073065576119035e+01,5.287824356442992575e+05,0.000000000000000000e+00
4.231677502518054723e+01,5.530498644728898071e+05,0.000000000000000000e+00
5.210697699014845341e+01,5.938293392481678165e+05,0.000000000000000000e+00
4.301550728280314217e+01,5.559603186776501825e+05,0.000000000000000000e+00
5.144015147311962721e+01,5.910517873193626292e+05,0.000000000000000000e+00
3.971862825696267407e+01,5.422277117761289701e+05,0.000000000000000000e+00
7.689446651602888494e+01,6.970775467397095636e+05,1.000000000000000000e+00
3.823991999943561382e+01,5.360683959312062943e+05,0.000000000000000000e+00
4.954026861642007873e+01,5.831381380087565631e+05,0.000000000000000000e+00
4.875898423791278447e+01,5.798838265328889247e+05,0.000000000000000000e+00
4.790313954274110841e+01,5.763189463309079874e+05,0.000000000000000000e+00
6.653402172391463409e+01,6.539228193324015010e+05,1.000000000000000000e+00
3.151050835099110969e+01,5.080381394000169821e+05,0.000000000000000000e+00
5.364535309275899522e+01,6.002371916801990010e+05,0.000000000000000000e+00
5.901397146581137321e+01,6.225992878152302001e+05,1.000000000000000000e+00
4.916621155763806428e+01,5.815800649018178228e+05,0.000000000000000000e+00
7.569952554483278107e+01,6.921002168166697957e+05,1.000000000000000000e+00
6.776789698380062532e+01,6.590623236262258142e+05,1.000000000000000000e+00
7.489778949218235482e+01,6.887607172585934168e+05,1.000000000000000000e+00
6.097661187031679475e+01,6.307743433610564098e+05,1.000000000000000000e+00
3.147836858096615842e+01,5.079042664783239015e+05,0.000000000000000000e+00
5.665800673086882711e+01,6.127859045138624497e+05,1.000000000000000000e+00
5.746775521166622269e+01,6.161587785225044936e+05,1.000000000000000000e+00
6.527093200669796147e+01,6.486616270253928378e+05,1.000000000000000000e+00
4.507076826273946324e+01,5.645211699846845586e+05,0.000000000000000000e+00
3.997319679987275265e+01,5.432880751385323238e+05,0.000000000000000000e+00
5.812643835629531708e+01,6.189024147393484600e+05,1.000000000000000000e+00
4.260957990112970606e+01,5.542694949867008254e+05,0.000000000000000000e+00
6.409631671156398625e+01,6.437689603602951393e+05,1.000000000000000000e+00
5.879923994730622638e+01,6.217048590206382796e+05,1.000000000000000000e+00
6.083041362124934182e+01,6.301653786194332642e+05,1.000000000000000000e+00
4.074919093304215068e+01,5.465203509682423901e+05,0.000000000000000000e+00
7.809712491892628350e+01,7.020870223541783635e+05,1.000000000000000000e+00
3.802193716991495620e+01,5.351604243357592495e+05,0.000000000000000000e+00
4.788661233002536477e+01,5.762501049467916600e+05,0.000000000000000000e+00
5.978156395133978407e+01,6.257965679646393983e+05,1.000000000000000000e+00
4.017351214469240972e+01,5.441224557346021757e+05,0.000000000000000000e+00
4.741993996353025409e+01,5.743062580204561818e+05,0.000000000000000000e+00
4.567477484478790473e+01,5.670370599800986238e+05,0.000000000000000000e+00
4.854049353410786694e+01,5.789737394707091153e+05,0.000000000000000000e+00
6.079959506853810325e+01,6.300370090109822340e+05,1.000000000000000000e+00
1.235590436956641156e+02,8.914511617892519571e+05,1.000000000000000000e+00
4.319932995823507582e+01,5.567260017741505289e+05,0.000000000000000000e+00
4.083000239027312261e+01,5.468569577914208639e+05,0.000000000000000000e+00
5.098092851894882926e+01,5.891389696938584093e+05,0.000000000000000000e+00
4.970620541093600764e+01,5.838293204123950563e+05,0.000000000000000000e+00
5.833191139658017477e+01,6.197582788668995490e+05,1.000000000000000000e+00
3.648706930000977877e+01,5.287671848695918452e+05,0.000000000000000000e+00
3.240836896669210176e+01,5.117780300029596547e+05,0.000000000000000000e+00
8.483204575090118738e+01,7.301402264825280290e+05,1.000000000000000000e+00
4.350900017630169714e+01,5.580158820944431936e+05,0.000000000000000000e+00
3.785448291843216850e+01,5.344629212149053346e+05,0.000000000000000000e+00
5.736788307308938784e+01,6.157427775686507812e+05,1.000000000000000000e+00
5.647272419927023179e+01,6.120141406267985003e+05,1.000000000000000000e+00
4.329950851266569600e+01,5.571432790528058540e+05,0.000000000000000000e+00
7.061515380373626272e+01,6.709221032388197491e+05,1.000000000000000000e+00
4.868069362572757797e+01,5.795577198748064693e+05,0.000000000000000000e+00
3.887299897838042284e+01,5.387053822104493156e+05,0.000000000000000000e+00
3.871419772255325142e+01,5.380439217186782043e+05,0.000000000000000000e+00
4.054988319218685433e+01,5.456901673806300387e+05,0.000000000000000000e+00
3.845910208312520240e+01,5.369813628224916756e+05,0.000000000000000000e+00
5.675608825604189178e+01,6.131944469623254845e+05,1.000000000000000000e+00
1.032767361218549809e+02,8.069685481465323828e+05,1.000000000000000000e+00
5.421702578131875327e+01,6.026184001645854441e+05,0.000000000000000000e+00
5.256820450358094376e+01,5.957505065353173995e+05,0.000000000000000000e+00
4.248389637780051942e+01,5.537459809583273018e+05,0.000000000000000000e+00
3.976481535774961174e+01,5.424200965418594424e+05,0.000000000000000000e+00
5.443826366073878376e+01,6.035399301345930435e+05,0.000000000000000000e+00
4.174684139079506195e+01,5.506758997324104421e+05,0.000000000000000000e+00
4.088227765935029367e+01,5.470747018200252205e+05,0.000000000000000000e+00
5.570137618415026282e+01,6.088012174370521680e+05,1.000000000000000000e+00
3.468936460859235638e+01,5.212791418874983210e+05,0.000000000000000000e+00
4.278022639729739751e+01,5.549802948773324024e+05,0.000000000000000000e+00
4.468565225067761304e+01,5.629170326282103779e+05,0.000000000000000000e+00
5.064944579031892147e+01,5.877582329512484139e+05,0.000000000000000000e+00
4.572547591119755594e+01,5.672482469266122207e+05,0.000000000000000000e+00
3.827779003123984580e+01,5.362261373151149601e+05,0.000000000000000000e+00
6.983355853066414909e+01,6.676664967828169465e+05,1.000000000000000000e+00
4.419903721457320955e+01,5.608901177942674840e+05,0.000000000000000000e+00
5.017213855627962005e+01,5.857700882347030565e+05,0.000000000000000000e+00
3.728036008307790183e+01,5.320715070473512169e+05,0.000000000000000000e+00
4.543207153676488019e+01,5.660261193005482201e+05,0.000000000000000000e+00
5.213668815689894132e+01,5.939530962226797128e+05,0.000000000000000000e+00
3.621274528583137453e+01,5.276245333434566855e+05,0.000000000000000000e+00
5.249644927084255386e+01,5.954516219245688990e+05,0.000000000000000000e+00
4.805295777696481707e+01,5.769429895248343237e+05,0.000000000000000000e+00
4.092005569279443478e+01,5.472320599999083206e+05,0.000000000000000000e+00
3.416148374413467081e+01,5.190803410380845307e+05,0.000000000000000000e+00
4.029408578823095155e+01,5.446246853998161387e+05,0.000000000000000000e+00
4.115400289615721618e+01,5.482065285667895805e+05,0.000000000000000000e+00
4.286294699460999880e+01,5.553248539092681604e+05,0.000000000000000000e+00
3.498869878732941885e+01,5.225259691373207024e+05,0.000000000000000000e+00
4.042949285030231721e+01,5.451887012282834621e+05,0.000000000000000000e+00
4.450018482965487010e+01,5.621444986146837473e+05,0.000000000000000000e+00
4.755961593864729764e+01,5.748880553035335615e+05,0.000000000000000000e+00
1.462544999626344406e+02,9.859853490985711105e+05,1.000000000000000000e+00
3.835263657097691947e+01,5.365378982563239988e+05,0.000000000000000000e+00
4.699799677813150822e+01,5.725487231353599345e+05,0.000000000000000000e+00
9.308921929231873094e+01,7.645341237026486779e+05,1.000000000000000000e+00
4.896313385718531208e+01,5.807341781680539716e+05,0.000000000000000000e+00
4.255598182876858004e+01,5.540462410387562122e+05,0.000000000000000000e+00
4.578560693610724286e+01,5.674987128130453639e+05,0.000000000000000000e+00
5.733748084863644578e+01,6.156161421070303768e+05,1.000000000000000000e+00
7.106704931279332982e+01,6.728043995978320017e+05,1.000000000000000000e+00
3.554672739953191751e+01,5.248503454675151734e+05,0.000000000000000000e+00
5.191696772113121483e+01,5.930378869144279743e+05,0.000000000000000000e+00
6.723945177742955082e+01,6.568611721034648363e+05,1.000000000000000000e+00
3.749971495631350393e+01,5.329851936650485732e+05,0.000000000000000000e+00
4.291453764985187291e+01,5.555397462916320655e+05,0.000000000000000000e+00
8.866673056485794291e+01,7.461129748692773283e+05,1.000000000000000000e+00
7.606677370236741353e+01,6.936299285662374459e+05,1.000000000000000000e+00
4.273362917569063768e+01,5.547862018208346562e+05,0.000000000000000000e+00
6.231620172397006030e+01,6.363541843941367697e+05,1.000000000000000000e+00
5.314603401178679576e+01,5.981573602385002887e+05,0.000000000000000000e+00
8.613704247962391491e+01,7.355759755478888983e+05,1.000000000000000000e+00
7.947805130114082317e+01,7.078390438928084914e+05,1.000000000000000000e+00
7.158343909995856791e+01,6.749553362562654074e+05,1.000000000000000000e+00
6.892475040996029634e+01,6.638810061497918796e+05,1.000000000000000000e+00
1.107106565546779677e+02,8.379333200538423844e+05,1.000000000000000000e+00
4.141671520790509931e+01,5.493008134577869205e+05,0.000000000000000000e+00
5.176350634032624498e+01,5.923986687930952758e+05,0.000000000000000000e+00
3.269597463938062276e+01,5.129760040913998964e+05,0.000000000000000000e+00
4.643524070590419228e+01,5.702046553485925542e+05,0.000000000000000000e+00
7.360683978437734254e+01,6.833834787466645939e+05,1.000000000000000000e+00
3.945243512029981048e+01,5.411189280819070991e+05,0.000000000000000000e+00
5.031090387831702770e+01,5.863480923422747292e+05,0.000000000000000000e+00
5.247583126378353313e+01,5.953657410099781118e+05,0.000000000000000000e+00
5.413967956830113337e+01,6.022962272457834333e+05,0.000000000000000000e+00
6.881677401781161052e+01,6.634312482616798952e+05,1.000000000000000000e+00
3.245951481621761303e+01,5.119910696203290718e+05,0.000000000000000000e+00
3.229040104507932796e+01,5.112866540435142815e+05,0.000000000000000000e+00
4.886560997093268099e+01,5.803279584727243055e+05,0.000000000000000000e+00
4.668058890621983892e+01,5.712266128916272428e+05,0.000000000000000000e+00
4.099108616265144889e+01,5.475279257301737089e+05,0.000000000000000000e+00
5.261968675486704683e+01,5.959649473788472824e+05,0.000000000000000000e+00
7.425650951664889021e+01,6.860895710779801011e+05,1.000000000000000000e+00
3.920802614445367595e+01,5.401008827237997903e+05,0.000000000000000000e+00
6.001140293262825764e+01,6.267539244087012485e+05,1.000000000000000000e+00
1.007799967108321226e+02,7.965687911040757317e+05,1.000000000000000000e+00
5.509105438370770713e+01,6.062590224389297655e+05,1.000000000000000000e+00
4.707054423599640813e+01,5.728509076294692932e+05,0.000000000000000000e+00
6.172303886664656858e+01,6.338834621491403086e+05,1.000000000000000000e+00
5.045924786020854214e+01,5.869659947807795834e+05,0.000000000000000000e+00
3.986744390117915771e+01,5.428475788464108482e+05,0.000000000000000000e+00
4.565853711354655786e+01,5.669694243834139779e+05,0.000000000000000000e+00
4.085132154365701496e+01,5.469457592156161554e+05,0.000000000000000000e+00
4.963492861603322837e+01,5.835324286556977313e+05,0.000000000000000000e+00
4.898196148043238907e+01,5.808126015335810371e+05,0.000000000000000000e+00
4.964139465917801886e+01,5.835593618940785527e+05,0.000000000000000000e+00
3.481601214676857836e+01,5.218066713610361330e+05,0.000000000000000000e+00
6.476344250242024714e+01,6.465477630303022452e+05,1.000000000000000000e+00
5.377491947980146136e+01,6.007768791382339550e+05,0.000000000000000000e+00
4.531481199862378872e+01,5.655376939958510920e+05,0.000000000000000000e+00
6.311259887772520472e+01,6.396714456476708874e+05,1.000000000000000000e+00
3.285401952035141449e+01,5.136343140282094246e+05,0.000000000000000000e+00
4.089523093025044886e+01,5.471286565377952065e+05,0.000000000000000000e+00
5.162149283822660095e+01,5.918071349261387950e+05,0.000000000000000000e+00
5.267063872611224440e+01,5.961771794281532057e+05,0.000000000000000000e+00
4.786807149345245449e+01,5.761728761439494556e+05,0.000000000000000000e+00
4.820204300838761924e+01,5.775639795162489172e+05,0.000000000000000000e+00
8.324559721402556534e+01,7.235321362384972163e+05,1.000000000000000000e+00
3.874648483565139401e+01,5.381784083736893954e+05,0.000000000000000000e+00
4.971055125149486287e+01,5.838474222958987812e+05,0.000000000000000000e+00
5.429145862772156761e+01,6.029284379343063338e+05,0.000000000000000000e+00
4.601565319509417407e+01,5.684569326382414438e+05,0.000000000000000000e+00
6.734571603927189187e+01,6.573037983946098248e+05,1.000000000000000000e+00
4.344122933462121239e+01,5.577335938087982358e+05,0.000000000000000000e+00
6.696410786262882198e+01,6.557142723491676152e+05,1.000000000000000000e+00
4.779544314960028828e+01,5.758703547325743129e+05,0.000000000000000000e+00
4.675511773155251660e+01,5.715370504457819043e+05,0.000000000000000000e+00
7.191663052866888961e+01,6.763431903078008909e+05,1.000000000000000000e+00
6.026755772232512953e+01,6.278208950209917966e+05,1.000000000000000000e+00
8.473292117976018289e+01,7.297273393977754749e+05,1.000000000000000000e+00
7.235812705577849613e+01,6.781821714192286599e+05,1.000000000000000000e+00
3.955759371828815318e+01,5.415569489122652449e+05,0.000000000000000000e+00
5.809633782277384739e+01,6.187770359216434881e+05,1.000000000000000000e+00
6.306334039460796248e+01,6.394662675444064662e+05,1.000000000000000000e+00
6.479480396620510874e+01,6.466783940454646945e+05,1.000000000000000000e+00
6.744695371593329014e+01,6.577254872725813184e+05,1.000000000000000000e+00
4.994095752668928867e+01,5.848071417093467899e+05,0.000000000000000000e+00
1.073490544285169790e+02,8.239311197316396283e+05,1.000000000000000000e+00
5.985939233757244438e+01,6.261207492966009304e+05,1.000000000000000000e+00
9.875666896575431508e+01,7.881409524304950610e+05,1.000000000000000000e+00
4.191696575944257575e+01,5.513845247868011938e+05,0.000000000000000000e+00
5.285375937096182497e+01,5.969399383318201872e+05,0.000000000000000000e+00
6.831608908200007590e+01,6.613457275764736114e+05,1.000000000000000000e+00
3.969593632817270645e+01,5.421331922819444444e+05,0.000000000000000000e+00
4.661583809927277855e+01,5.709569040635534329e+05,0.000000000000000000e+00
5.306633452652697258e+01,5.978253851515322458e+05,0.000000000000000000e+00
3.509136966291738702e+01,5.229536277695100289e+05,0.000000000000000000e+00
4.996430649808952751e+01,5.849043980063722702e+05,0.000000000000000000e+00
4.516768631653951616e+01,5.649248661846558098e+05,0.000000000000000000e+00
4.251611430782101309e+01,5.538801794426164124e+05,0.000000000000000000e+00
1.027269212088399541e+02,8.046783846282927552e+05,1.000000000000000000e+00
3.913060397441417138e+01,5.397783934185259277e+05,0.000000000000000000e+00
6.036786237205311778e+01,6.282386975288523827e+05,1.000000000000000000e+00
4.069411052024413067e+01,5.462909225752075436e+05,0.000000000000000000e+00
3.966612916267006028e+01,5.420090354404322570e+05,0.000000000000000000e+00
6.497792542443129093e+01,6.474411563371180091e+05,1.000000000000000000e+00
4.244268832401552061e+01,5.535743355933106504e+05,0.000000000000000000e+00
5.596146808221158864e+01,6.098845874261697754e+05,1.000000000000000000e+00
6.934565462844797423e+01,6.656342133892384591e+05,1.000000000000000000e+00
5.079997470507838386e+01,5.883852363679653499e+05,0.000000000000000000e+00
4.978279621879510586e+01,5.841483468153523281e+05,0.000000000000000000e+00
6.809447372670508969e+01,6.604226252928430913e+05,1.000000000000000000e+00
5.848963143621201510e+01,6.204152357305819169e+05,1.000000000000000000e+00
9.014150194756982160e+01,7.522558923101839609e+05,1.000000000000000000e+00
4.585508205622171829e+01,5.677880999899755698e+05,0.000000000000000000e+00
4.375028035173660612e+01,5.590208949494517874e+05,0.000000000000000000e+00
5.202419040257271377e+01,5.934845053446531529e+05,0.000000000000000000e+00
3.260588306098492239e+01,5.126007424510580022e+05,0.000000000000000000e+00
6.676654760678884770e+01,6.548913676227431279e+05,1.000000000000000000e+00
3.712922205733551095e+01,5.314419664790972602e+05,0.000000000000000000e+00
8.446755514050983038e+01,7.286220008416814962e+05,1.000000000000000000e+00
